,close,return,realreturn,direction,lag1,lag2,lag3,lag4,lag5
1016,92.79,-0.0020455408973507625,-0.18999999999999773,-1,0.00799054030163519,-0.011319045012066247,0.001394475956729421,-0.00021466137251053362,-0.024174205189099674
1017,92.12,-0.007246800412603488,-0.6700000000000017,-1,-0.0020455408973507625,0.00799054030163519,-0.011319045012066247,0.001394475956729421,-0.00021466137251053362
1018,92.75,0.006815626535060039,0.6299999999999955,1,-0.007246800412603488,-0.0020455408973507625,0.00799054030163519,-0.011319045012066247,0.001394475956729421
1019,91.45,-0.01411532665066975,-1.2999999999999972,-1,0.006815626535060039,-0.007246800412603488,-0.0020455408973507625,0.00799054030163519,-0.011319045012066247
1020,91.02,-0.004713112248378942,-0.4300000000000068,-1,-0.01411532665066975,0.006815626535060039,-0.007246800412603488,-0.0020455408973507625,0.00799054030163519
1021,90.64,-0.004183645868744941,-0.37999999999999545,-1,-0.004713112248378942,-0.01411532665066975,0.006815626535060039,-0.007246800412603488,-0.0020455408973507625
1022,89.04,-0.017809909752461384,-1.5999999999999943,-1,-0.004183645868744941,-0.004713112248378942,-0.01411532665066975,0.006815626535060039,-0.007246800412603488
1023,87.24,-0.02042276563386116,-1.8000000000000114,-1,-0.017809909752461384,-0.004183645868744941,-0.004713112248378942,-0.01411532665066975,0.006815626535060039
1024,89.43,0.02479325502466161,2.190000000000012,1,-0.02042276563386116,-0.017809909752461384,-0.004183645868744941,-0.004713112248378942,-0.01411532665066975
1025,89.1,-0.0036968618813263145,-0.3300000000000125,-1,0.02479325502466161,-0.02042276563386116,-0.017809909752461384,-0.004183645868744941,-0.004713112248378942
1026,90.23,0.01260263152964572,1.1300000000000097,1,-0.0036968618813263145,0.02479325502466161,-0.02042276563386116,-0.017809909752461384,-0.004183645868744941
1027,90.97,0.008167815827561162,0.7399999999999949,1,0.01260263152964572,-0.0036968618813263145,0.02479325502466161,-0.02042276563386116,-0.017809909752461384
1028,90.62,-0.00385484259497828,-0.3499999999999943,-1,0.008167815827561162,0.01260263152964572,-0.0036968618813263145,0.02479325502466161,-0.02042276563386116
1029,90.67,0.0005516024189726187,0.04999999999999716,1,-0.00385484259497828,0.008167815827561162,0.01260263152964572,-0.0036968618813263145,0.02479325502466161
1030,90.67,0.0,0.0,0,0.0005516024189726187,-0.00385484259497828,0.008167815827561162,0.01260263152964572,-0.0036968618813263145
1031,90.31,-0.003978345395257386,-0.35999999999999943,-1,0.0,0.0005516024189726187,-0.00385484259497828,0.008167815827561162,0.01260263152964572
1032,90.87,0.0061817174445483,0.5600000000000023,1,-0.003978345395257386,0.0,0.0005516024189726187,-0.00385484259497828,0.008167815827561162
1033,92.27,0.01528914788320873,1.3999999999999915,1,0.0061817174445483,-0.003978345395257386,0.0,0.0005516024189726187,-0.00385484259497828
1034,93.38,0.011958127952326448,1.1099999999999994,1,0.01528914788320873,0.0061817174445483,-0.003978345395257386,0.0,0.0005516024189726187
